student_id,school_id,persona,ses_quintile,dropout_risk,retained,match_rank,intervention_id,intervention,persona_priority,signal_boost,fit_score,priority_score,unit_cost_kes,sponsor_action,owner
544,45,Health-Constrained,1,0.62,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.479,15000,Pay term fees / bursary,Sponsor / Bursary fund
156,45,Academic Strugglers,2,0.615,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.461,15000,Pay term fees / bursary,Sponsor / Bursary fund
946,10,Academic Strugglers,2,0.615,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.459,15000,Pay term fees / bursary,Sponsor / Bursary fund
134,3,Academic Strugglers,1,0.614,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.455,15000,Pay term fees / bursary,Sponsor / Bursary fund
180,42,Academic Strugglers,2,0.611,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.445,15000,Pay term fees / bursary,Sponsor / Bursary fund
827,18,Academic Strugglers,1,0.61,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.44,15000,Pay term fees / bursary,Sponsor / Bursary fund
922,40,Academic Strugglers,1,0.609,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.438,15000,Pay term fees / bursary,Sponsor / Bursary fund
264,33,Academic Strugglers,1,0.609,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.437,15000,Pay term fees / bursary,Sponsor / Bursary fund
15,34,Academic Strugglers,1,0.608,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.433,15000,Pay term fees / bursary,Sponsor / Bursary fund
638,5,Academic Strugglers,1,0.608,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.431,15000,Pay term fees / bursary,Sponsor / Bursary fund
431,5,Academic Strugglers,1,0.607,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.429,15000,Pay term fees / bursary,Sponsor / Bursary fund
822,11,Academic Strugglers,1,0.607,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.427,15000,Pay term fees / bursary,Sponsor / Bursary fund
618,22,Academic Strugglers,2,0.605,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.421,15000,Pay term fees / bursary,Sponsor / Bursary fund
334,46,Health-Constrained,1,0.676,1,2,health_support,Health & Attendance,3.0,1.75,4.75,5.42,5000,Medical vouchers + attendance follow-up,School health partner
762,2,Academic Strugglers,1,0.676,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.419,8000,Fund remedial / catch-up classes,School + education NGO
806,19,Academic Strugglers,1,0.604,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.415,15000,Pay term fees / bursary,Sponsor / Bursary fund
412,37,Health-Constrained,1,0.602,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.408,15000,Pay term fees / bursary,Sponsor / Bursary fund
938,1,Health-Constrained,2,0.673,1,2,health_support,Health & Attendance,3.0,1.75,4.75,5.406,5000,Medical vouchers + attendance follow-up,School health partner
990,39,Academic Strugglers,1,0.601,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.405,15000,Pay term fees / bursary,Sponsor / Bursary fund
668,33,Academic Strugglers,1,0.601,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.404,15000,Pay term fees / bursary,Sponsor / Bursary fund
338,6,Academic Strugglers,2,0.598,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.391,15000,Pay term fees / bursary,Sponsor / Bursary fund
342,10,Health-Constrained,2,0.598,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.39,15000,Pay term fees / bursary,Sponsor / Bursary fund
879,11,Health-Constrained,2,0.593,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.371,15000,Pay term fees / bursary,Sponsor / Bursary fund
457,8,Academic Strugglers,2,0.592,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.368,15000,Pay term fees / bursary,Sponsor / Bursary fund
36,16,Academic Strugglers,2,0.59,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.361,15000,Pay term fees / bursary,Sponsor / Bursary fund
577,15,Academic Strugglers,2,0.59,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.358,15000,Pay term fees / bursary,Sponsor / Bursary fund
781,28,Academic Strugglers,1,0.586,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.343,15000,Pay term fees / bursary,Sponsor / Bursary fund
245,35,Academic Strugglers,1,0.654,0,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.336,8000,Fund remedial / catch-up classes,School + education NGO
176,29,Academic Strugglers,2,0.583,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.332,15000,Pay term fees / bursary,Sponsor / Bursary fund
640,5,Academic Strugglers,1,0.652,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.328,8000,Fund remedial / catch-up classes,School + education NGO
581,16,Academic Strugglers,2,0.578,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.31,15000,Pay term fees / bursary,Sponsor / Bursary fund
220,16,Academic Strugglers,1,0.647,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.307,8000,Fund remedial / catch-up classes,School + education NGO
554,1,Health-Constrained,2,0.574,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.295,15000,Pay term fees / bursary,Sponsor / Bursary fund
999,16,Academic Strugglers,2,0.574,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.295,15000,Pay term fees / bursary,Sponsor / Bursary fund
100,26,Academic Strugglers,2,0.572,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.288,15000,Pay term fees / bursary,Sponsor / Bursary fund
352,4,Health-Constrained,1,0.571,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.285,15000,Pay term fees / bursary,Sponsor / Bursary fund
597,11,Academic Strugglers,2,0.57,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.281,15000,Pay term fees / bursary,Sponsor / Bursary fund
959,24,Health-Constrained,2,0.57,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.278,15000,Pay term fees / bursary,Sponsor / Bursary fund
676,22,Health-Constrained,2,0.569,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.277,15000,Pay term fees / bursary,Sponsor / Bursary fund
237,20,Academic Strugglers,2,0.568,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.274,15000,Pay term fees / bursary,Sponsor / Bursary fund
182,44,Academic Strugglers,2,0.568,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.273,15000,Pay term fees / bursary,Sponsor / Bursary fund
170,1,Academic Strugglers,2,0.568,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.272,15000,Pay term fees / bursary,Sponsor / Bursary fund
272,31,Academic Strugglers,1,0.568,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.271,15000,Pay term fees / bursary,Sponsor / Bursary fund
701,37,Health-Constrained,1,0.568,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.271,15000,Pay term fees / bursary,Sponsor / Bursary fund
870,6,Academic Strugglers,2,0.565,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.258,15000,Pay term fees / bursary,Sponsor / Bursary fund
825,6,Academic Strugglers,2,0.564,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.255,15000,Pay term fees / bursary,Sponsor / Bursary fund
212,4,Health-Constrained,2,0.563,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.254,15000,Pay term fees / bursary,Sponsor / Bursary fund
50,22,Academic Strugglers,1,0.632,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.253,8000,Fund remedial / catch-up classes,School + education NGO
164,32,Health-Constrained,1,0.559,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.236,15000,Pay term fees / bursary,Sponsor / Bursary fund
918,11,Academic Strugglers,2,0.558,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.232,15000,Pay term fees / bursary,Sponsor / Bursary fund
486,47,Academic Strugglers,2,0.556,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.222,15000,Pay term fees / bursary,Sponsor / Bursary fund
987,43,Academic Strugglers,1,0.554,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.214,15000,Pay term fees / bursary,Sponsor / Bursary fund
598,24,Health-Constrained,1,0.552,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.21,15000,Pay term fees / bursary,Sponsor / Bursary fund
490,7,Health-Constrained,1,0.62,1,2,health_support,Health & Attendance,3.0,1.75,4.75,5.207,5000,Medical vouchers + attendance follow-up,School health partner
259,16,Academic Strugglers,1,0.55,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.199,15000,Pay term fees / bursary,Sponsor / Bursary fund
982,29,Academic Strugglers,1,0.616,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.191,8000,Fund remedial / catch-up classes,School + education NGO
625,46,Academic Strugglers,2,0.547,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.187,15000,Pay term fees / bursary,Sponsor / Bursary fund
145,9,Academic Strugglers,1,0.546,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.185,15000,Pay term fees / bursary,Sponsor / Bursary fund
890,14,Academic Strugglers,2,0.546,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.184,15000,Pay term fees / bursary,Sponsor / Bursary fund
325,8,Health-Constrained,1,0.545,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.182,15000,Pay term fees / bursary,Sponsor / Bursary fund
360,14,Health-Constrained,2,0.545,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.18,15000,Pay term fees / bursary,Sponsor / Bursary fund
636,25,Health-Constrained,2,0.54,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.159,15000,Pay term fees / bursary,Sponsor / Bursary fund
968,23,Academic Strugglers,2,0.538,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.154,15000,Pay term fees / bursary,Sponsor / Bursary fund
584,17,Academic Strugglers,1,0.604,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.146,8000,Fund remedial / catch-up classes,School + education NGO
980,7,Academic Strugglers,2,0.604,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.146,8000,Fund remedial / catch-up classes,School + education NGO
256,39,Health-Constrained,2,0.536,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.145,15000,Pay term fees / bursary,Sponsor / Bursary fund
430,1,Health-Constrained,2,0.535,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.139,15000,Pay term fees / bursary,Sponsor / Bursary fund
965,6,Academic Strugglers,2,0.528,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.112,15000,Pay term fees / bursary,Sponsor / Bursary fund
489,26,Academic Strugglers,1,0.595,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.111,8000,Fund remedial / catch-up classes,School + education NGO
159,2,Academic Strugglers,2,0.527,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.108,15000,Pay term fees / bursary,Sponsor / Bursary fund
524,24,Academic Strugglers,1,0.594,0,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.105,8000,Fund remedial / catch-up classes,School + education NGO
68,29,Health-Constrained,1,0.526,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.104,15000,Pay term fees / bursary,Sponsor / Bursary fund
169,17,Academic Strugglers,2,0.525,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.101,15000,Pay term fees / bursary,Sponsor / Bursary fund
654,15,Health-Constrained,2,0.59,1,2,health_support,Health & Attendance,3.0,1.75,4.75,5.091,5000,Medical vouchers + attendance follow-up,School health partner
706,4,Academic Strugglers,2,0.522,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.087,15000,Pay term fees / bursary,Sponsor / Bursary fund
967,47,Health-Constrained,2,0.519,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.075,15000,Pay term fees / bursary,Sponsor / Bursary fund
582,20,Health-Constrained,1,0.74,0,2,school_fee_support,School Fee Support,2.0,2.25,4.25,5.067,15000,Pay term fees / bursary,Sponsor / Bursary fund
417,41,Health-Constrained,1,0.515,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.059,15000,Pay term fees / bursary,Sponsor / Bursary fund
488,23,Academic Strugglers,1,0.581,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.059,8000,Fund remedial / catch-up classes,School + education NGO
941,42,Academic Strugglers,1,0.581,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.059,8000,Fund remedial / catch-up classes,School + education NGO
669,24,Academic Strugglers,2,0.578,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.048,8000,Fund remedial / catch-up classes,School + education NGO
823,19,Academic Strugglers,1,0.577,0,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.043,8000,Fund remedial / catch-up classes,School + education NGO
517,22,Academic Strugglers,2,0.576,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.038,8000,Fund remedial / catch-up classes,School + education NGO
428,20,Academic Strugglers,1,0.573,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.028,8000,Fund remedial / catch-up classes,School + education NGO
656,23,Academic Strugglers,1,0.646,1,2,academic_tutoring,Academic Tutoring,3.0,1.5,4.5,5.027,8000,Fund remedial / catch-up classes,School + education NGO
355,14,Health-Constrained,1,0.506,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.024,15000,Pay term fees / bursary,Sponsor / Bursary fund
605,41,Health-Constrained,1,0.568,1,2,health_support,Health & Attendance,3.0,1.75,4.75,5.008,5000,Medical vouchers + attendance follow-up,School health partner
555,29,Academic Strugglers,2,0.501,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.004,15000,Pay term fees / bursary,Sponsor / Bursary fund
969,39,Academic Strugglers,2,0.501,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,5.003,15000,Pay term fees / bursary,Sponsor / Bursary fund
290,46,Academic Strugglers,1,0.566,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,5.002,8000,Fund remedial / catch-up classes,School + education NGO
492,2,Academic Strugglers,1,0.565,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.997,8000,Fund remedial / catch-up classes,School + education NGO
419,10,Academic Strugglers,2,0.499,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,4.995,15000,Pay term fees / bursary,Sponsor / Bursary fund
569,7,Health-Constrained,1,0.497,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,4.986,15000,Pay term fees / bursary,Sponsor / Bursary fund
482,37,Academic Strugglers,1,0.559,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.972,8000,Fund remedial / catch-up classes,School + education NGO
151,46,Academic Strugglers,1,0.711,0,2,school_fee_support,School Fee Support,2.0,2.25,4.25,4.969,15000,Pay term fees / bursary,Sponsor / Bursary fund
10,17,Academic Strugglers,1,0.556,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.964,8000,Fund remedial / catch-up classes,School + education NGO
794,14,Academic Strugglers,1,0.556,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.961,8000,Fund remedial / catch-up classes,School + education NGO
93,23,Academic Strugglers,1,0.552,0,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.949,8000,Fund remedial / catch-up classes,School + education NGO
376,4,Academic Strugglers,1,0.552,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.947,8000,Fund remedial / catch-up classes,School + education NGO
373,23,Health-Constrained,1,0.704,0,2,school_fee_support,School Fee Support,2.0,2.25,4.25,4.944,15000,Pay term fees / bursary,Sponsor / Bursary fund
685,39,Health-Constrained,2,0.482,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,4.929,15000,Pay term fees / bursary,Sponsor / Bursary fund
966,9,Academic Strugglers,2,0.547,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.928,8000,Fund remedial / catch-up classes,School + education NGO
441,7,Health-Constrained,2,0.696,0,2,school_fee_support,School Fee Support,2.0,2.25,4.25,4.916,15000,Pay term fees / bursary,Sponsor / Bursary fund
953,8,Academic Strugglers,2,0.694,0,2,school_fee_support,School Fee Support,2.0,2.25,4.25,4.909,15000,Pay term fees / bursary,Sponsor / Bursary fund
455,5,Academic Strugglers,2,0.54,0,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.903,8000,Fund remedial / catch-up classes,School + education NGO
27,29,Health-Constrained,2,0.538,1,2,health_support,Health & Attendance,3.0,1.75,4.75,4.896,5000,Medical vouchers + attendance follow-up,School health partner
196,44,Academic Strugglers,2,0.538,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.893,8000,Fund remedial / catch-up classes,School + education NGO
19,5,Academic Strugglers,1,0.534,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.879,8000,Fund remedial / catch-up classes,School + education NGO
160,14,Academic Strugglers,1,0.533,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.876,8000,Fund remedial / catch-up classes,School + education NGO
147,25,Academic Strugglers,2,0.532,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.873,8000,Fund remedial / catch-up classes,School + education NGO
165,3,Health-Constrained,2,0.531,1,2,health_support,Health & Attendance,3.0,1.75,4.75,4.867,5000,Medical vouchers + attendance follow-up,School health partner
920,5,Academic Strugglers,2,0.598,1,2,academic_tutoring,Academic Tutoring,3.0,1.5,4.5,4.852,8000,Fund remedial / catch-up classes,School + education NGO
280,33,Academic Strugglers,1,0.676,0,2,school_fee_support,School Fee Support,2.0,2.25,4.25,4.849,15000,Pay term fees / bursary,Sponsor / Bursary fund
49,22,Health-Constrained,1,0.457,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,4.829,15000,Pay term fees / bursary,Sponsor / Bursary fund
985,10,Academic Strugglers,2,0.516,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.809,8000,Fund remedial / catch-up classes,School + education NGO
728,37,Academic Strugglers,2,0.51,0,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.787,8000,Fund remedial / catch-up classes,School + education NGO
190,31,Academic Strugglers,1,0.645,0,2,school_fee_support,School Fee Support,2.0,2.25,4.25,4.743,15000,Pay term fees / bursary,Sponsor / Bursary fund
653,18,Academic Strugglers,1,0.565,0,2,academic_tutoring,Academic Tutoring,3.0,1.5,4.5,4.734,8000,Fund remedial / catch-up classes,School + education NGO
283,25,Academic Strugglers,2,0.495,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.729,8000,Fund remedial / catch-up classes,School + education NGO
379,20,Academic Strugglers,2,0.564,1,2,academic_tutoring,Academic Tutoring,3.0,1.5,4.5,4.729,8000,Fund remedial / catch-up classes,School + education NGO
469,31,Health-Constrained,1,0.641,1,2,school_fee_support,School Fee Support,2.0,2.25,4.25,4.729,15000,Pay term fees / bursary,Sponsor / Bursary fund
752,7,Health-Constrained,2,0.43,0,2,school_fee_support,School Fee Support,2.0,3.0,5.0,4.721,15000,Pay term fees / bursary,Sponsor / Bursary fund
757,39,Academic Strugglers,1,0.637,1,2,school_fee_support,School Fee Support,2.0,2.25,4.25,4.716,15000,Pay term fees / bursary,Sponsor / Bursary fund
330,18,Academic Strugglers,1,0.635,1,2,school_fee_support,School Fee Support,2.0,2.25,4.25,4.709,15000,Pay term fees / bursary,Sponsor / Bursary fund
99,46,Health-Constrained,2,0.419,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,4.675,15000,Pay term fees / bursary,Sponsor / Bursary fund
79,1,Health-Constrained,2,0.418,1,2,school_fee_support,School Fee Support,2.0,3.0,5.0,4.674,15000,Pay term fees / bursary,Sponsor / Bursary fund
375,33,Health-Constrained,2,0.624,0,2,school_fee_support,School Fee Support,2.0,2.25,4.25,4.673,15000,Pay term fees / bursary,Sponsor / Bursary fund
694,25,Academic Strugglers,2,0.48,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.673,8000,Fund remedial / catch-up classes,School + education NGO
185,12,Academic Strugglers,1,0.624,1,2,school_fee_support,School Fee Support,2.0,2.25,4.25,4.671,15000,Pay term fees / bursary,Sponsor / Bursary fund
282,29,Academic Strugglers,2,0.546,0,2,academic_tutoring,Academic Tutoring,3.0,1.5,4.5,4.665,8000,Fund remedial / catch-up classes,School + education NGO
464,10,Academic Strugglers,2,0.476,1,2,academic_tutoring,Academic Tutoring,3.0,1.75,4.75,4.659,8000,Fund remedial / catch-up classes,School + education NGO
957,41,Health-Constrained,1,0.472,1,2,health_support,Health & Attendance,3.0,1.75,4.75,4.644,5000,Medical vouchers + attendance follow-up,School health partner
